name,mode,ladder,fee,buy_range,train_cagr,train_mdd,valid_cagr,valid_mdd,full_cagr,full_mdd,score
안정형,any_loss,3,0.0005,0.1,33.645159702115194,-42.065475999012534,40.113880950627376,-37.82889464041966,36.0236746557989,-42.065475999012534,16.658190665481545
안정형,all_loss,3,0.0005,0.1,33.645159702115194,-42.065475999012534,40.113880950627376,-37.82889464041966,36.0236746557989,-42.065475999012534,16.658190665481545
안정형,any_loss,3,0.0005,0.15,33.645159702115194,-42.065475999012534,40.113880950627376,-37.82889464041966,36.0236746557989,-42.065475999012534,16.658190665481545
간편형,never,2,0.001,0.1,33.88261619659454,-40.49910795065414,41.92106813508065,-41.279798541218305,36.897204236497295,-41.41734192079117,16.621228528697994
간편형,never,2,0.001,0.15,33.88261619659454,-40.49910795065414,41.92106813508065,-41.279798541218305,36.897204236497295,-41.41734192079117,16.621228528697994
간편형,never,2,0.001,0.05,33.88261619659454,-40.49910795065414,41.92106813508065,-41.279798541218305,36.897204236497295,-41.41734192079117,16.621228528697994
간편형,never,3,0.001,0.15,33.92099222191742,-40.679826286010325,42.11905176046673,-41.691665091757315,36.99725998955652,-41.8381515146756,16.45958860131011
간편형,never,3,0.001,0.1,33.92099222191742,-40.679826286010325,42.11905176046673,-41.691665091757315,36.99725998955652,-41.8381515146756,16.45958860131011
간편형,never,3,0.001,0.05,33.92099222191742,-40.679826286010325,42.11905176046673,-41.691665091757315,36.99725998955652,-41.8381515146756,16.45958860131011
균형형 ⭐ 추천,all_loss,3,0.001,0.1,34.58929008923164,-45.192846128139855,41.930390617746085,-42.05985555725497,37.32265542202606,-45.192846128139855,16.202408759402633
균형형 ⭐ 추천,any_loss,3,0.001,0.1,34.58929008923164,-45.192846128139855,41.930390617746085,-42.05985555725497,37.32265542202606,-45.192846128139855,16.202408759402633
균형형 ⭐ 추천,all_loss,3,0.001,0.05,34.58929008923164,-45.192846128139855,41.930390617746085,-42.05985555725497,37.32265542202606,-45.192846128139855,16.202408759402633
균형형 ⭐ 추천,any_loss,3,0.001,0.15,34.58929008923164,-45.192846128139855,41.930390617746085,-42.05985555725497,37.32265542202606,-45.192846128139855,16.202408759402633
균형형 ⭐ 추천,all_loss,3,0.001,0.15,34.58929008923164,-45.192846128139855,41.930390617746085,-42.05985555725497,37.32265542202606,-45.192846128139855,16.202408759402633
균형형 ⭐ 추천,any_loss,3,0.001,0.05,34.58929008923164,-45.192846128139855,41.930390617746085,-42.05985555725497,37.32265542202606,-45.192846128139855,16.202408759402633
균형형 ⭐ 추천,any_loss,2,0.001,0.05,34.47166227372076,-45.30865840599544,41.65085638202481,-41.38547120059632,37.15167140476694,-45.30865840599544,16.100913893715937
균형형 ⭐ 추천,any_loss,2,0.001,0.15,34.47166227372076,-45.30865840599544,41.65085638202481,-41.38547120059632,37.15167140476694,-45.30865840599544,16.100913893715937
균형형 ⭐ 추천,all_loss,2,0.001,0.15,34.47166227372076,-45.30865840599544,41.65085638202481,-41.38547120059632,37.15167140476694,-45.30865840599544,16.100913893715937
균형형 ⭐ 추천,all_loss,2,0.001,0.05,34.47166227372076,-45.30865840599544,41.65085638202481,-41.38547120059632,37.15167140476694,-45.30865840599544,16.100913893715937
균형형 ⭐ 추천,any_loss,2,0.001,0.1,34.47166227372076,-45.30865840599544,41.65085638202481,-41.38547120059632,37.15167140476694,-45.30865840599544,16.100913893715937
균형형 ⭐ 추천,all_loss,2,0.001,0.1,34.47166227372076,-45.30865840599544,41.65085638202481,-41.38547120059632,37.15167140476694,-45.30865840599544,16.100913893715937
균형형 ⭐ 추천,all_loss,0,0.001,0.1,33.90005295110483,-44.82626382958175,40.12937194471271,-39.895707192116134,36.26215189831361,-44.82626382958175,16.030598962988467
균형형 ⭐ 추천,any_loss,0,0.001,0.15,33.90005295110483,-44.82626382958175,40.12937194471271,-39.895707192116134,36.26215189831361,-44.82626382958175,16.030598962988467
균형형 ⭐ 추천,any_loss,0,0.001,0.1,33.90005295110483,-44.82626382958175,40.12937194471271,-39.895707192116134,36.26215189831361,-44.82626382958175,16.030598962988467
균형형 ⭐ 추천,any_loss,0,0.001,0.05,33.90005295110483,-44.82626382958175,40.12937194471271,-39.895707192116134,36.26215189831361,-44.82626382958175,16.030598962988467
균형형 ⭐ 추천,all_loss,0,0.001,0.05,33.90005295110483,-44.82626382958175,40.12937194471271,-39.895707192116134,36.26215189831361,-44.82626382958175,16.030598962988467
균형형 ⭐ 추천,all_loss,0,0.001,0.15,33.90005295110483,-44.82626382958175,40.12937194471271,-39.895707192116134,36.26215189831361,-44.82626382958175,16.030598962988467
안정성장형,all_loss,3,0.001,0.15,33.1491221428231,-43.892563120866875,39.962047251928134,-40.006380021772934,35.71074472697609,-43.892563120866875,15.40220126233294
안정성장형,all_loss,3,0.001,0.1,33.1491221428231,-43.892563120866875,39.962047251928134,-40.006380021772934,35.71074472697609,-43.892563120866875,15.40220126233294
안정성장형,any_loss,3,0.001,0.1,33.1491221428231,-43.892563120866875,39.962047251928134,-40.006380021772934,35.71074472697609,-43.892563120866875,15.40220126233294
안정성장형,all_loss,3,0.001,0.05,33.1491221428231,-43.892563120866875,39.962047251928134,-40.006380021772934,35.71074472697609,-43.892563120866875,15.40220126233294
안정성장형,any_loss,3,0.001,0.05,33.1491221428231,-43.892563120866875,39.962047251928134,-40.006380021772934,35.71074472697609,-43.892563120866875,15.40220126233294
안정성장형,any_loss,3,0.001,0.15,33.1491221428231,-43.892563120866875,39.962047251928134,-40.006380021772934,35.71074472697609,-43.892563120866875,15.40220126233294
안정성장형,all_loss,2,0.001,0.05,33.040372414569475,-44.00380920673007,39.70880121347182,-39.49100411142566,35.537376493976566,-44.00380920673007,15.305089112598129
안정성장형,all_loss,2,0.001,0.1,33.040372414569475,-44.00380920673007,39.70880121347182,-39.49100411142566,35.537376493976566,-44.00380920673007,15.305089112598129
안정성장형,any_loss,2,0.001,0.15,33.040372414569475,-44.00380920673007,39.70880121347182,-39.49100411142566,35.537376493976566,-44.00380920673007,15.305089112598129
안정성장형,any_loss,2,0.001,0.05,33.040372414569475,-44.00380920673007,39.70880121347182,-39.49100411142566,35.537376493976566,-44.00380920673007,15.305089112598129
안정성장형,all_loss,2,0.001,0.15,33.040372414569475,-44.00380920673007,39.70880121347182,-39.49100411142566,35.537376493976566,-44.00380920673007,15.305089112598129
안정성장형,any_loss,2,0.001,0.1,33.040372414569475,-44.00380920673007,39.70880121347182,-39.49100411142566,35.537376493976566,-44.00380920673007,15.305089112598129
안정성장형,any_loss,0,0.001,0.15,32.484800496619414,-43.49294363685694,38.101242596356414,-37.95121031547089,34.658091133038724,-43.49294363685694,15.296515488811533
안정성장형,all_loss,0,0.001,0.05,32.484800496619414,-43.49294363685694,38.101242596356414,-37.95121031547089,34.658091133038724,-43.49294363685694,15.296515488811533
안정성장형,any_loss,0,0.001,0.05,32.484800496619414,-43.49294363685694,38.101242596356414,-37.95121031547089,34.658091133038724,-43.49294363685694,15.296515488811533
안정성장형,all_loss,0,0.001,0.15,32.484800496619414,-43.49294363685694,38.101242596356414,-37.95121031547089,34.658091133038724,-43.49294363685694,15.296515488811533
안정성장형,all_loss,0,0.001,0.1,32.484800496619414,-43.49294363685694,38.101242596356414,-37.95121031547089,34.658091133038724,-43.49294363685694,15.296515488811533
안정성장형,any_loss,0,0.001,0.1,32.484800496619414,-43.49294363685694,38.101242596356414,-37.95121031547089,34.658091133038724,-43.49294363685694,15.296515488811533
간편형,any_loss,2,0.0005,0.05,33.61707399524734,-42.88341880615967,43.79823981247759,-41.216658445125546,37.28922994382635,-42.88341880615967,15.04446937706087
간편형,any_loss,2,0.0005,0.15,33.61707399524734,-42.88341880615967,43.79823981247759,-41.216658445125546,37.28922994382635,-42.88341880615967,15.04446937706087
간편형,any_loss,2,0.0005,0.1,33.61707399524734,-42.88341880615967,43.79823981247759,-41.216658445125546,37.28922994382635,-42.88341880615967,15.04446937706087
간편형,any_loss,0,0.0005,0.1,33.07326220256921,-42.54294396132499,42.06668934056728,-39.890910199059896,36.43764813002499,-42.54294396132499,15.035532317806144
간편형,any_loss,0,0.0005,0.15,33.07326220256921,-42.54294396132499,42.06668934056728,-39.890910199059896,36.43764813002499,-42.54294396132499,15.035532317806144
간편형,any_loss,0,0.0005,0.05,33.07326220256921,-42.54294396132499,42.06668934056728,-39.890910199059896,36.43764813002499,-42.54294396132499,15.035532317806144
간편형,any_loss,3,0.0005,0.1,33.65062647735051,-42.917279966499436,43.92646270858991,-41.67536717688089,37.395822086019415,-42.917279966499436,15.033035808141914
간편형,any_loss,3,0.0005,0.05,33.65062647735051,-42.917279966499436,43.92646270858991,-41.67536717688089,37.395822086019415,-42.917279966499436,15.033035808141914
간편형,any_loss,3,0.0005,0.15,33.65062647735051,-42.917279966499436,43.92646270858991,-41.67536717688089,37.395822086019415,-42.917279966499436,15.033035808141914
간편형,all_loss,3,0.0005,0.15,33.60566081014551,-42.90504494573416,43.92646270858991,-41.67536717688089,37.37051651704686,-42.90504494573416,14.976614414683013
간편형,all_loss,3,0.0005,0.05,33.60566081014551,-42.90504494573416,43.92646270858991,-41.67536717688089,37.37051651704686,-42.90504494573416,14.976614414683013
간편형,all_loss,3,0.0005,0.1,33.60566081014551,-42.90504494573416,43.92646270858991,-41.67536717688089,37.37051651704686,-42.90504494573416,14.976614414683013
간편형,all_loss,0,0.0005,0.1,33.0164266133026,-42.54242150507331,42.06668934056728,-39.890910199059896,36.400761809283445,-42.54242150507331,14.958987131984307
간편형,all_loss,0,0.0005,0.05,33.0164266133026,-42.54242150507331,42.06668934056728,-39.890910199059896,36.400761809283445,-42.54242150507331,14.958987131984307
간편형,all_loss,0,0.0005,0.15,33.0164266133026,-42.54242150507331,42.06668934056728,-39.890910199059896,36.400761809283445,-42.54242150507331,14.958987131984307
간편형,all_loss,2,0.0005,0.05,33.54404546431196,-42.93140707374455,43.79823981247759,-41.216658445125546,37.23513110963599,-42.93140707374455,14.929084966643396
간편형,all_loss,2,0.0005,0.1,33.54404546431196,-42.93140707374455,43.79823981247759,-41.216658445125546,37.23513110963599,-42.93140707374455,14.929084966643396
간편형,all_loss,2,0.0005,0.15,33.54404546431196,-42.93140707374455,43.79823981247759,-41.216658445125546,37.23513110963599,-42.93140707374455,14.929084966643396
간편형,any_loss,3,0.001,0.15,33.06231122972396,-43.20116706325747,42.13406903930825,-41.71837398719239,36.4667546054517,-43.20116706325747,14.766787524229345
간편형,any_loss,3,0.001,0.1,33.06231122972396,-43.20116706325747,42.13406903930825,-41.71837398719239,36.4667546054517,-43.20116706325747,14.766787524229345
간편형,any_loss,3,0.001,0.05,33.06231122972396,-43.20116706325747,42.13406903930825,-41.71837398719239,36.4667546054517,-43.20116706325747,14.766787524229345
간편형,any_loss,2,0.001,0.1,33.014359041041864,-43.139736197801504,42.03423054444164,-41.30043934747949,36.36272317338276,-43.139736197801504,14.758496345621415
간편형,any_loss,2,0.001,0.05,33.014359041041864,-43.139736197801504,42.03423054444164,-41.30043934747949,36.36272317338276,-43.139736197801504,14.758496345621415
간편형,any_loss,2,0.001,0.15,33.014359041041864,-43.139736197801504,42.03423054444164,-41.30043934747949,36.36272317338276,-43.139736197801504,14.758496345621415
간편형,any_loss,0,0.001,0.1,32.51442729873708,-42.77652523278647,40.55679081559749,-39.89752782375909,35.58212807408938,-42.77652523278647,14.727816236360677
간편형,any_loss,0,0.001,0.15,32.51442729873708,-42.77652523278647,40.55679081559749,-39.89752782375909,35.58212807408938,-42.77652523278647,14.727816236360677
간편형,any_loss,0,0.001,0.05,32.51442729873708,-42.77652523278647,40.55679081559749,-39.89752782375909,35.58212807408938,-42.77652523278647,14.727816236360677
간편형,all_loss,2,0.001,0.1,32.96384352008115,-43.14677992715439,42.03423054444164,-41.30043934747949,36.331004326054405,-43.14677992715439,14.687835087050939
간편형,all_loss,2,0.001,0.05,32.96384352008115,-43.14677992715439,42.03423054444164,-41.30043934747949,36.331004326054405,-43.14677992715439,14.687835087050939
간편형,all_loss,2,0.001,0.15,32.96384352008115,-43.14677992715439,42.03423054444164,-41.30043934747949,36.331004326054405,-43.14677992715439,14.687835087050939
간편형,all_loss,3,0.001,0.1,32.99452941507837,-43.19829188633816,42.13406903930825,-41.71837398719239,36.42264045569759,-43.19829188633816,14.676288386379552
간편형,all_loss,3,0.001,0.15,32.99452941507837,-43.19829188633816,42.13406903930825,-41.71837398719239,36.42264045569759,-43.19829188633816,14.676288386379552
간편형,all_loss,3,0.001,0.05,32.99452941507837,-43.19829188633816,42.13406903930825,-41.71837398719239,36.42264045569759,-43.19829188633816,14.676288386379552
안정형,all_loss,2,0.001,0.05,31.651031214217706,-42.56192587215365,37.60420548865411,-37.344389278035,33.89871715465118,-42.56192587215365,14.670746162911186
안정형,all_loss,2,0.001,0.15,31.651031214217706,-42.56192587215365,37.60420548865411,-37.344389278035,33.89871715465118,-42.56192587215365,14.670746162911186
안정형,any_loss,2,0.001,0.15,31.651031214217706,-42.56192587215365,37.60420548865411,-37.344389278035,33.89871715465118,-42.56192587215365,14.670746162911186
안정형,all_loss,2,0.001,0.1,31.651031214217706,-42.56192587215365,37.60420548865411,-37.344389278035,33.89871715465118,-42.56192587215365,14.670746162911186
안정형,any_loss,2,0.001,0.1,31.651031214217706,-42.56192587215365,37.60420548865411,-37.344389278035,33.89871715465118,-42.56192587215365,14.670746162911186
안정형,any_loss,2,0.001,0.05,31.651031214217706,-42.56192587215365,37.60420548865411,-37.344389278035,33.89871715465118,-42.56192587215365,14.670746162911186
간편형,all_loss,0,0.001,0.15,32.459032510901324,-42.77128471498285,40.55679081559749,-39.89752782375909,35.543940509601725,-42.77128471498285,14.654867454013669
간편형,all_loss,0,0.001,0.05,32.459032510901324,-42.77128471498285,40.55679081559749,-39.89752782375909,35.543940509601725,-42.77128471498285,14.654867454013669
간편형,all_loss,0,0.001,0.1,32.459032510901324,-42.77128471498285,40.55679081559749,-39.89752782375909,35.543940509601725,-42.77128471498285,14.654867454013669
안정형,all_loss,0,0.001,0.1,31.048982263554127,-41.879633976279315,36.13726395863364,-35.94627653057858,33.0096548802429,-41.879633976279315,14.610211778578538
안정형,any_loss,0,0.001,0.15,31.048982263554127,-41.879633976279315,36.13726395863364,-35.94627653057858,33.0096548802429,-41.879633976279315,14.610211778578538
안정형,any_loss,0,0.001,0.1,31.048982263554127,-41.879633976279315,36.13726395863364,-35.94627653057858,33.0096548802429,-41.879633976279315,14.610211778578538
안정형,any_loss,0,0.001,0.05,31.048982263554127,-41.879633976279315,36.13726395863364,-35.94627653057858,33.0096548802429,-41.879633976279315,14.610211778578538
안정형,all_loss,0,0.001,0.05,31.048982263554127,-41.879633976279315,36.13726395863364,-35.94627653057858,33.0096548802429,-41.879633976279315,14.610211778578538
안정형,all_loss,0,0.001,0.15,31.048982263554127,-41.879633976279315,36.13726395863364,-35.94627653057858,33.0096548802429,-41.879633976279315,14.610211778578538
안정형,all_loss,3,0.001,0.1,31.72095147413532,-42.60911720655333,38.058326488338956,-37.83005990909453,34.035257772736905,-42.60911720655333,14.589679196870383
안정형,all_loss,3,0.001,0.15,31.72095147413532,-42.60911720655333,38.058326488338956,-37.83005990909453,34.035257772736905,-42.60911720655333,14.589679196870383
안정형,any_loss,3,0.001,0.05,31.72095147413532,-42.60911720655333,38.058326488338956,-37.83005990909453,34.035257772736905,-42.60911720655333,14.589679196870383
안정형,any_loss,3,0.001,0.15,31.72095147413532,-42.60911720655333,38.058326488338956,-37.83005990909453,34.035257772736905,-42.60911720655333,14.589679196870383
안정형,all_loss,3,0.001,0.05,31.72095147413532,-42.60911720655333,38.058326488338956,-37.83005990909453,34.035257772736905,-42.60911720655333,14.589679196870383
안정형,any_loss,3,0.001,0.1,31.72095147413532,-42.60911720655333,38.058326488338956,-37.83005990909453,34.035257772736905,-42.60911720655333,14.589679196870383
공격형,never,0,0.002,0.1,32.257640116720296,-48.69100900214437,37.59064896707833,-49.87222938655522,34.21128016318868,-49.990946710146886,12.935806733800659
공격형,never,0,0.002,0.05,32.257640116720296,-48.69100900214437,37.59064896707833,-49.87222938655522,34.21128016318868,-49.990946710146886,12.935806733800659
공격형,never,0,0.002,0.15,32.257640116720296,-48.69100900214437,37.59064896707833,-49.87222938655522,34.21128016318868,-49.990946710146886,12.935806733800659
균형형 ⭐ 추천,never,0,0.002,0.15,30.40175777420515,-46.88023421196688,34.40998010398877,-45.53182544426916,31.970178951344064,-46.88023421196688,12.590797984592479
균형형 ⭐ 추천,never,0,0.002,0.05,30.40175777420515,-46.88023421196688,34.40998010398877,-45.53182544426916,31.970178951344064,-46.88023421196688,12.590797984592479
균형형 ⭐ 추천,never,0,0.002,0.1,30.40175777420515,-46.88023421196688,34.40998010398877,-45.53182544426916,31.970178951344064,-46.88023421196688,12.590797984592479
공격형,all_loss,0,0.002,0.1,31.88633327087862,-49.269060565106265,37.66426252211106,-49.84758699897529,34.005079350231625,-49.991601683456224,12.417402583305918
공격형,all_loss,0,0.002,0.15,31.88633327087862,-49.269060565106265,37.66426252211106,-49.84758699897529,34.005079350231625,-49.991601683456224,12.417402583305918
공격형,all_loss,0,0.002,0.05,31.88633327087862,-49.269060565106265,37.66426252211106,-49.84758699897529,34.005079350231625,-49.991601683456224,12.417402583305918
공격형,any_loss,0,0.002,0.15,31.874708356430403,-49.4888845727042,37.66426252211106,-49.84758699897529,33.99625619107156,-49.99203422027568,12.401708948800826
공격형,any_loss,0,0.002,0.05,31.874708356430403,-49.4888845727042,37.66426252211106,-49.84758699897529,33.99625619107156,-49.99203422027568,12.401708948800826
공격형,any_loss,0,0.002,0.1,31.874708356430403,-49.4888845727042,37.66426252211106,-49.84758699897529,33.99625619107156,-49.99203422027568,12.401708948800826
균형형 ⭐ 추천,never,3,0.002,0.1,30.889023904247658,-47.46844684744615,36.36708862139122,-47.48805362086108,32.85030357433038,-47.50432753308155,12.350882485946036
균형형 ⭐ 추천,never,3,0.002,0.15,30.889023904247658,-47.46844684744615,36.36708862139122,-47.48805362086108,32.85030357433038,-47.50432753308155,12.350882485946036
균형형 ⭐ 추천,never,3,0.002,0.05,30.889023904247658,-47.46844684744615,36.36708862139122,-47.48805362086108,32.85030357433038,-47.50432753308155,12.350882485946036
공격형,never,2,0.002,0.1,32.58479219062518,-48.921641949620756,38.82861275091807,-51.589762891638166,34.83853606101728,-51.5412975754466,12.343037982449312
공격형,never,2,0.002,0.15,32.58479219062518,-48.921641949620756,38.82861275091807,-51.589762891638166,34.83853606101728,-51.5412975754466,12.343037982449312
공격형,never,2,0.002,0.05,32.58479219062518,-48.921641949620756,38.82861275091807,-51.589762891638166,34.83853606101728,-51.5412975754466,12.343037982449312
균형형 ⭐ 추천,never,2,0.002,0.05,30.81151452947759,-47.49466717836988,36.20307887960244,-46.93598547584875,32.71754949634571,-47.49466717836988,12.301333494504437
균형형 ⭐ 추천,never,2,0.002,0.1,30.81151452947759,-47.49466717836988,36.20307887960244,-46.93598547584875,32.71754949634571,-47.49466717836988,12.301333494504437
균형형 ⭐ 추천,never,2,0.002,0.15,30.81151452947759,-47.49466717836988,36.20307887960244,-46.93598547584875,32.71754949634571,-47.49466717836988,12.301333494504437
공격형,never,3,0.002,0.15,32.60905738902662,-49.077067484582685,38.979851221110295,-52.07838287600654,34.91654361090512,-52.07894448490799,12.151845541195042
공격형,never,3,0.002,0.1,32.60905738902662,-49.077067484582685,38.979851221110295,-52.07838287600654,34.91654361090512,-52.07894448490799,12.151845541195042
공격형,never,3,0.002,0.05,32.60905738902662,-49.077067484582685,38.979851221110295,-52.07838287600654,34.91654361090512,-52.07894448490799,12.151845541195042
안정성장형,never,0,0.002,0.1,29.141221380791915,-45.60702893700254,32.62053756675773,-43.32191387319638,30.562463079383107,-45.60702893700254,11.961000587752991
안정성장형,never,0,0.002,0.05,29.141221380791915,-45.60702893700254,32.62053756675773,-43.32191387319638,30.562463079383107,-45.60702893700254,11.961000587752991
안정성장형,never,0,0.002,0.15,29.141221380791915,-45.60702893700254,32.62053756675773,-43.32191387319638,30.562463079383107,-45.60702893700254,11.961000587752991
공격형,any_loss,2,0.002,0.15,32.292769537043654,-49.62980951317824,38.82959284321732,-51.587431803721486,34.70149785838936,-51.54148805865487,11.94928024858035
공격형,any_loss,2,0.002,0.1,32.292769537043654,-49.62980951317824,38.82959284321732,-51.587431803721486,34.70149785838936,-51.54148805865487,11.94928024858035
공격형,any_loss,2,0.002,0.05,32.292769537043654,-49.62980951317824,38.82959284321732,-51.587431803721486,34.70149785838936,-51.54148805865487,11.94928024858035
공격형,any_loss,3,0.002,0.15,32.425001400271356,-49.334973724688616,38.977471122088716,-52.08735053997754,34.837725227442775,-52.15931714155321,11.90106430864314
공격형,any_loss,3,0.002,0.05,32.425001400271356,-49.334973724688616,38.977471122088716,-52.08735053997754,34.837725227442775,-52.15931714155321,11.90106430864314
공격형,any_loss,3,0.002,0.1,32.425001400271356,-49.334973724688616,38.977471122088716,-52.08735053997754,34.837725227442775,-52.15931714155321,11.90106430864314
공격형,all_loss,2,0.002,0.05,32.25411336847992,-49.56728140170247,38.82959284321732,-51.587431803721486,34.65949082596771,-51.69211847319336,11.897094421019311
공격형,all_loss,2,0.002,0.1,32.25411336847992,-49.56728140170247,38.82959284321732,-51.587431803721486,34.65949082596771,-51.69211847319336,11.897094421019311
공격형,all_loss,2,0.002,0.15,32.25411336847992,-49.56728140170247,38.82959284321732,-51.587431803721486,34.65949082596771,-51.69211847319336,11.897094421019311
안정성장형,never,2,0.002,0.1,29.62908973441467,-46.20371720788089,34.157989741614344,-44.759232185692476,31.3607997846886,-46.20371720788089,11.872673709136475
안정성장형,never,2,0.002,0.05,29.62908973441467,-46.20371720788089,34.157989741614344,-44.759232185692476,31.3607997846886,-46.20371720788089,11.872673709136475
안정성장형,never,2,0.002,0.15,29.62908973441467,-46.20371720788089,34.157989741614344,-44.759232185692476,31.3607997846886,-46.20371720788089,11.872673709136475
안정성장형,never,3,0.002,0.1,29.704418511726473,-46.25164471677689,34.58353852629017,-45.13811602607384,31.494101110954652,-46.25164471677689,11.808650855757271
안정성장형,never,3,0.002,0.15,29.704418511726473,-46.25164471677689,34.58353852629017,-45.13811602607384,31.494101110954652,-46.25164471677689,11.808650855757271
안정성장형,never,3,0.002,0.05,29.704418511726473,-46.25164471677689,34.58353852629017,-45.13811602607384,31.494101110954652,-46.25164471677689,11.808650855757271
공격형,all_loss,3,0.002,0.05,32.31139726709644,-49.608400196581684,38.977471122088716,-52.08735053997754,34.774922690209294,-52.07992378411513,11.747698728857001
공격형,all_loss,3,0.002,0.15,32.31139726709644,-49.608400196581684,38.977471122088716,-52.08735053997754,34.774922690209294,-52.07992378411513,11.747698728857001
공격형,all_loss,3,0.002,0.1,32.31139726709644,-49.608400196581684,38.977471122088716,-52.08735053997754,34.774922690209294,-52.07992378411513,11.747698728857001
안정형,never,0,0.002,0.15,27.865398228045457,-43.64416378327086,30.91179010753664,-41.14862242187648,29.118640164822285,-43.64416378327086,11.523703746078743
안정형,never,0,0.002,0.1,27.865398228045457,-43.64416378327086,30.91179010753664,-41.14862242187648,29.118640164822285,-43.64416378327086,11.523703746078743
안정형,never,0,0.002,0.05,27.865398228045457,-43.64416378327086,30.91179010753664,-41.14862242187648,29.118640164822285,-43.64416378327086,11.523703746078743
균형형 ⭐ 추천,any_loss,3,0.002,0.1,30.444561764230336,-48.651748770678985,36.447694653774796,-47.479540335265895,32.59065212420349,-48.651748770678985,11.31535318315213
균형형 ⭐ 추천,any_loss,3,0.002,0.05,30.444561764230336,-48.651748770678985,36.447694653774796,-47.479540335265895,32.59065212420349,-48.651748770678985,11.31535318315213
균형형 ⭐ 추천,any_loss,3,0.002,0.15,30.444561764230336,-48.651748770678985,36.447694653774796,-47.479540335265895,32.59065212420349,-48.651748770678985,11.31535318315213
안정형,never,2,0.002,0.05,28.345924998996995,-44.69496270477007,32.33679662989122,-42.40783212385587,29.902721474942574,-44.69496270477007,11.305882981514495
안정형,never,2,0.002,0.15,28.345924998996995,-44.69496270477007,32.33679662989122,-42.40783212385587,29.902721474942574,-44.69496270477007,11.305882981514495
안정형,never,2,0.002,0.1,28.345924998996995,-44.69496270477007,32.33679662989122,-42.40783212385587,29.902721474942574,-44.69496270477007,11.305882981514495
균형형 ⭐ 추천,all_loss,3,0.002,0.15,30.416829158328838,-48.60542246486687,36.447694653774796,-47.479540335265895,32.57493811241097,-48.60542246486687,11.29412837221935
균형형 ⭐ 추천,all_loss,3,0.002,0.1,30.416829158328838,-48.60542246486687,36.447694653774796,-47.479540335265895,32.57493811241097,-48.60542246486687,11.29412837221935
균형형 ⭐ 추천,all_loss,3,0.002,0.05,30.416829158328838,-48.60542246486687,36.447694653774796,-47.479540335265895,32.57493811241097,-48.60542246486687,11.29412837221935
균형형 ⭐ 추천,any_loss,0,0.002,0.1,29.8808263413449,-48.54049547281544,34.533517179098624,-45.4644288211553,31.667164185738272,-48.54049547281544,11.263211132645697
균형형 ⭐ 추천,any_loss,0,0.002,0.05,29.8808263413449,-48.54049547281544,34.533517179098624,-45.4644288211553,31.667164185738272,-48.54049547281544,11.263211132645697
균형형 ⭐ 추천,any_loss,0,0.002,0.15,29.8808263413449,-48.54049547281544,34.533517179098624,-45.4644288211553,31.667164185738272,-48.54049547281544,11.263211132645697
안정형,never,3,0.002,0.05,28.428648512565612,-44.80024005837586,32.673818108113764,-42.945826212626834,30.043589640589197,-44.80024005837586,11.262755133692208
안정형,never,3,0.002,0.1,28.428648512565612,-44.80024005837586,32.673818108113764,-42.945826212626834,30.043589640589197,-44.80024005837586,11.262755133692208
안정형,never,3,0.002,0.15,28.428648512565612,-44.80024005837586,32.673818108113764,-42.945826212626834,30.043589640589197,-44.80024005837586,11.262755133692208
균형형 ⭐ 추천,any_loss,2,0.002,0.1,30.35635690606897,-48.71198804380212,36.22659700597952,-46.95488395921251,32.46485254512792,-48.71198804380212,11.252577055769537
균형형 ⭐ 추천,any_loss,2,0.002,0.15,30.35635690606897,-48.71198804380212,36.22659700597952,-46.95488395921251,32.46485254512792,-48.71198804380212,11.252577055769537
균형형 ⭐ 추천,any_loss,2,0.002,0.05,30.35635690606897,-48.71198804380212,36.22659700597952,-46.95488395921251,32.46485254512792,-48.71198804380212,11.252577055769537
균형형 ⭐ 추천,all_loss,0,0.002,0.15,29.841472207166355,-48.545225746541234,34.533517179098624,-45.4644288211553,31.641439939397543,-48.545225746541234,11.20842745570063
균형형 ⭐ 추천,all_loss,0,0.002,0.1,29.841472207166355,-48.545225746541234,34.533517179098624,-45.4644288211553,31.641439939397543,-48.545225746541234,11.20842745570063
균형형 ⭐ 추천,all_loss,0,0.002,0.05,29.841472207166355,-48.545225746541234,34.533517179098624,-45.4644288211553,31.641439939397543,-48.545225746541234,11.20842745570063
균형형 ⭐ 추천,all_loss,2,0.002,0.1,30.319193740719562,-48.70021107690061,36.22659700597952,-46.95488395921251,32.427675258508515,-48.70021107690061,11.206528720963366
균형형 ⭐ 추천,all_loss,2,0.002,0.05,30.319193740719562,-48.70021107690061,36.22659700597952,-46.95488395921251,32.427675258508515,-48.70021107690061,11.206528720963366
균형형 ⭐ 추천,all_loss,2,0.002,0.15,30.319193740719562,-48.70021107690061,36.22659700597952,-46.95488395921251,32.427675258508515,-48.70021107690061,11.206528720963366
안정성장형,any_loss,3,0.002,0.15,29.23624398820166,-48.17715491650506,34.71602167907169,-45.176583854041006,31.231248966289037,-48.17715491650506,10.456317575620384
안정성장형,any_loss,3,0.002,0.05,29.23624398820166,-48.17715491650506,34.71602167907169,-45.176583854041006,31.231248966289037,-48.17715491650506,10.456317575620384
안정성장형,any_loss,3,0.002,0.1,29.23624398820166,-48.17715491650506,34.71602167907169,-45.176583854041006,31.231248966289037,-48.17715491650506,10.456317575620384
